class,instance,variant,rows,basic_structural,basic_slack,max_coefficient_rel_error,max_rhs_rel_error,min_factor,max_factor,nnz,kappa1_seed0,kappa1_seed1,kappa1_seed2,estimator_max_min,lu_componentwise_backward_error,basis_sha256,lp_sha256
simple,caso09f.txt,SA-Mat,14400,9004,5396,1.4462648507958252e-16,1.8081886992471033e-16,2.342677267689137e-05,27.212647603859185,35590,1740877371099.6877,1740877371099.6877,1740877371099.6877,1.0,1.1815948743198974e-12,4aab738f60b47c1e92b4a6fc36b66e44dc2a5a4a076ea7fea0f9932762e16170,e242ec5368227d3bfe16b297d85aea08c2d041741d2f0265cca02f5c88113a8e
simple,caso10a.txt,Base,14400,9323,5077,0.0,0.0,1.0,1.0,35590,1.1043025982717417e+19,1.1043025982717417e+19,1.1043025982717417e+19,1.0,2.48228176550094e-09,5c96b6a9334cef513bd11e3e20ddb8c4463304d762f0626dd2ecfaba5279562e,a5b5c1365234702b3c47c0b9d928f66686232d2488b62642f99bec369e8f1df9
simple,caso10a.txt,Flat-GM,14400,9323,5077,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,7637465561779.957,7637465561779.957,7637465561779.957,1.0,5.723517206654246e-13,292fad3649301ffbb02a36073b9bc967de118f752f4443c94d53b03fc262b09f,67754552586eea30e9ec3aa4a9be854994b0d163dbfb91c4f4101ae99e23c4b7
simple,caso10a.txt,Flat-L2,14400,9323,5077,0.0,0.0,1.5504826782124428e-09,1.0,35590,7.708954469609389e+18,7.708954469609389e+18,7.708954469609389e+18,1.0,4.1917672264588494e-13,522782ac1558d683f6d59c48341d9a2714a3dba9fc01bd4b0db8a1297af79cb9,e03ca75178856a6a28d7fd878dc42844a33441e8d50d79e04072f7b4ebef4543
simple,caso10a.txt,Role-Hybrid,14400,9323,5077,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,7637465561779.957,7637465561779.957,7637465561779.957,1.0,5.723517206654246e-13,292fad3649301ffbb02a36073b9bc967de118f752f4443c94d53b03fc262b09f,67754552586eea30e9ec3aa4a9be854994b0d163dbfb91c4f4101ae99e23c4b7
simple,caso10a.txt,SA-Mat,14400,9323,5077,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,7637465561779.957,7637465561779.957,7637465561779.957,1.0,5.723517206654246e-13,292fad3649301ffbb02a36073b9bc967de118f752f4443c94d53b03fc262b09f,67754552586eea30e9ec3aa4a9be854994b0d163dbfb91c4f4101ae99e23c4b7
simple,caso10b.txt,Base,14400,9390,5010,0.0,0.0,1.0,1.0,35590,1.2547652120289257e+19,1.2547652120289257e+19,1.2547652120289257e+19,1.0,1.5235433732786585e-08,a3328f61ff9e4cd2ac849281a06d8382a70512d26fc3f7f7630f4b49c3fce93c,57be0b2ca64bc65e0610953b614df6e51cb1c7c73023887cc8db0ce464d96f77
simple,caso10b.txt,Flat-GM,14400,9390,5010,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,58521792050285.66,58521792050285.66,58521792050285.66,1.0,6.163103105509115e-12,522d99031c1a648b8c59ffc301e939c6757c055febafb7211b39bf7da6b2dc20,d6502281031e7c87222d2470a18142a15a1e08f23e404dd4484ac094265d353c
simple,caso10b.txt,Flat-L2,14400,9390,5010,0.0,0.0,1.5504826782124428e-09,1.0,35590,1.3104311292619457e+19,1.3104311292619457e+19,1.3104311292619457e+19,1.0,7.404332479910035e-12,7c68e723268be8f82d19cb0d8886c6967d24cb81973d360846dc05733c917755,1b552210010e1c174f7b1a43c42fc21bf270d58d4c3e40ddcb7026dd117c352e
simple,caso10b.txt,Role-Hybrid,14400,9390,5010,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,58521792050285.66,58521792050285.66,58521792050285.66,1.0,6.163103105509115e-12,522d99031c1a648b8c59ffc301e939c6757c055febafb7211b39bf7da6b2dc20,d6502281031e7c87222d2470a18142a15a1e08f23e404dd4484ac094265d353c
simple,caso10b.txt,SA-Mat,14400,9390,5010,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,58521792050285.66,58521792050285.66,58521792050285.66,1.0,6.163103105509115e-12,522d99031c1a648b8c59ffc301e939c6757c055febafb7211b39bf7da6b2dc20,d6502281031e7c87222d2470a18142a15a1e08f23e404dd4484ac094265d353c
simple,caso10c.txt,Base,14400,9328,5072,0.0,0.0,1.0,1.0,35590,2.1600457421168284e+19,2.1600457421168284e+19,2.1600457421168284e+19,1.0,2.48228176550094e-09,ff715d1558e213030b6188053cba54345efe11920516edd36302087157a1bdb6,2bb9377bf1211c7751316e81bdbdbbaab66be521b68cf98188b63632c1d0ec44
simple,caso10c.txt,Flat-GM,14400,9328,5072,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,56240259253630.26,56240259253630.26,56240259253630.26,1.0,1.7225120126861432e-12,1357c21f9ab2a0e268742011d0652f1d570f6503d7112760a1bae88fac83b410,c0f240339f3f3729917817aeb5f596cceb6077e859db27266b2f788b88b12171
simple,caso10c.txt,Flat-L2,14400,9328,5072,0.0,0.0,1.5504826782124428e-09,1.0,35590,1.5332170531833305e+19,1.5332170531833305e+19,1.5332170531833305e+19,1.0,2.6124059433157496e-13,225764226378f4859abf6d26e87fab9ff98c509383be9920a8925bc89e5bbba7,319212238c2e10035b56d035b0674cd0b58dd6af04072fb03999e709020e61bb
simple,caso10c.txt,Role-Hybrid,14400,9328,5072,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,56240259253630.26,56240259253630.26,56240259253630.26,1.0,1.7225120126861432e-12,1357c21f9ab2a0e268742011d0652f1d570f6503d7112760a1bae88fac83b410,c0f240339f3f3729917817aeb5f596cceb6077e859db27266b2f788b88b12171
simple,caso10c.txt,SA-Mat,14400,9328,5072,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,56240259253630.26,56240259253630.26,56240259253630.26,1.0,1.7225120126861432e-12,1357c21f9ab2a0e268742011d0652f1d570f6503d7112760a1bae88fac83b410,c0f240339f3f3729917817aeb5f596cceb6077e859db27266b2f788b88b12171
simple,caso10d.txt,Base,14400,8973,5427,0.0,0.0,1.0,1.0,35590,5.702361880070498e+18,5.702361880070498e+18,5.702361880070498e+18,1.0,4.8840246070323625e-09,5a5288646a23f6739bdf00ec3eddaa5db7ff5880e0bf86626787d716723f657b,8f7bb0d794eb10e109e545ea8cb55549030032eab38a3dfa8350a81f43329ead
simple,caso10d.txt,Flat-GM,14400,8973,5427,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1631215973414.9429,1631215973414.9429,1631215973414.9429,1.0,2.772577099260803e-12,8e46ee9b265af065b402bb3295a8fa8cb1d133e103ebd09935e2602c7588a728,ab92ec0b3db090acb53ccb35fdecb3cbc276dd81311436c531913709d8153c87
simple,caso10d.txt,Flat-L2,14400,8973,5427,0.0,0.0,1.5504826782124428e-09,1.0,35590,7.708954469609389e+18,7.708954469609389e+18,7.708954469609389e+18,1.0,7.293941595582989e-13,3be7cf4b862cbf9c76f07c61f45346e55c538cebf2d3393093be1cf0804761d7,0f40f9a912267ea699c8853556f91401dee9ae7c1ffe92e47b1d05601bbcb8fd
simple,caso10d.txt,Role-Hybrid,14400,8973,5427,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1631215973414.9429,1631215973414.9429,1631215973414.9429,1.0,2.772577099260803e-12,8e46ee9b265af065b402bb3295a8fa8cb1d133e103ebd09935e2602c7588a728,ab92ec0b3db090acb53ccb35fdecb3cbc276dd81311436c531913709d8153c87
simple,caso10d.txt,SA-Mat,14400,8973,5427,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1631215973414.9429,1631215973414.9429,1631215973414.9429,1.0,2.772577099260803e-12,8e46ee9b265af065b402bb3295a8fa8cb1d133e103ebd09935e2602c7588a728,ab92ec0b3db090acb53ccb35fdecb3cbc276dd81311436c531913709d8153c87
simple,caso10e.txt,Base,14400,9145,5255,0.0,0.0,1.0,1.0,35590,5.702361880070498e+18,5.702361880070498e+18,5.702361880070498e+18,1.0,1.7701724575673748e-09,70f6bb7179ad4bb38e2129cd074092d9b49fd48981389370e55a91d628c05332,6f7906c279abd2af1c538270a44075823e251b491f3d6058978e31eb5d199900
simple,caso10e.txt,Flat-GM,14400,9145,5255,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,114215687915823.66,114215687915823.66,114215687915823.66,1.0,1.1927480404248452e-11,33fb1d8b4aca345e0ec1cfec9739c39c0cb309ba569e460e5172dfa046b2cec9,e5a6693d2e41337d3361af1cac883c40374800133853c8141268dcc625fc3e9d
simple,caso10e.txt,Flat-L2,14400,9145,5255,0.0,0.0,1.5504826782124428e-09,1.0,35590,1.5273260026917073e+19,1.5273260026917073e+19,1.5273260026917073e+19,1.0,4.14958850952769e-12,88ac6a93004fb12a3accae0c7cd1ddd0dcc04fc57a72a879256d23b9eefdc26a,167c5ff9fd91bc5495851591f96168c4dcac842f81ed525a52ed8062314c434d
simple,caso10e.txt,Role-Hybrid,14400,9145,5255,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,114215687915823.66,114215687915823.66,114215687915823.66,1.0,1.1927480404248452e-11,33fb1d8b4aca345e0ec1cfec9739c39c0cb309ba569e460e5172dfa046b2cec9,e5a6693d2e41337d3361af1cac883c40374800133853c8141268dcc625fc3e9d
simple,caso10e.txt,SA-Mat,14400,9145,5255,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,114215687915823.66,114215687915823.66,114215687915823.66,1.0,1.1927480404248452e-11,33fb1d8b4aca345e0ec1cfec9739c39c0cb309ba569e460e5172dfa046b2cec9,e5a6693d2e41337d3361af1cac883c40374800133853c8141268dcc625fc3e9d
simple,caso10f.txt,Base,14400,8989,5411,0.0,0.0,1.0,1.0,35590,5.702361880070498e+18,5.702361880070498e+18,5.702361880070498e+18,1.0,4.8840246070323625e-09,d3c91f95a67716a132bdb3e011d78f0814abbdb486ace0af784457a0fa52b8a8,62dc6a46689b3e1b6b36089169e89c946c3c28b6c896664069e36a95e8c85683
simple,caso10f.txt,Flat-GM,14400,8989,5411,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1318239468965.1821,1318239468965.1821,1318239468965.1821,1.0,1.6380981648581685e-12,18f7bef74fccca176000b9d8b49011c2bf101dbfc2435fad3bb1203bb2b6534e,072edb1936c5e13afcf4c684be28c20568a80340f36f41ca7a9abe5cf362b057
simple,caso10f.txt,Flat-L2,14400,8989,5411,0.0,0.0,1.5504826782124428e-09,1.0,35590,7.708954469609389e+18,7.708954469609389e+18,7.708954469609389e+18,1.0,7.293941595582989e-13,a4ebdafbac205dc5d216b76c7859aa7fb518ef285f446a18d3947206afa6611b,6c4c23a2119b1f75da8a721fdf52a50e89bda316fcaf9a1826bac6eb38c71c15
simple,caso10f.txt,Role-Hybrid,14400,8989,5411,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1318239468965.1821,1318239468965.1821,1318239468965.1821,1.0,1.6380981648581685e-12,18f7bef74fccca176000b9d8b49011c2bf101dbfc2435fad3bb1203bb2b6534e,072edb1936c5e13afcf4c684be28c20568a80340f36f41ca7a9abe5cf362b057
simple,caso10f.txt,SA-Mat,14400,8989,5411,1.3565730168659454e-16,0.0,2.6931917668360097e-05,28.014000486604534,35590,1318239468965.1821,1318239468965.1821,1318239468965.1821,1.0,1.6380981648581685e-12,18f7bef74fccca176000b9d8b49011c2bf101dbfc2435fad3bb1203bb2b6534e,072edb1936c5e13afcf4c684be28c20568a80340f36f41ca7a9abe5cf362b057
simple,caso11a.txt,Base,14400,9387,5013,0.0,0.0,1.0,1.0,35590,1.5059825231991276e+19,1.5059825231991276e+19,1.5059825231991276e+19,1.0,1.1210825187450372e-09,b8eefc65369291b38b076c772f2585dc18b75234a277438de20a25a61b61fe4b,7e3068d1c423b5a9d46157d81fae4c19ff133189cf4249fcd5a9db3cc62ef72d
simple,caso11a.txt,Flat-GM,14400,9387,5013,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,20900519962763.336,20900519962763.336,20900519962763.336,1.0,2.2702178180994816e-12,ac648cf6bc589c7bd007ac5a4e6d2df58a139b3665bf27674195ee28d03725cc,a7bce4c7509dd42f93f4c750ce95f47b54d6748531c25e3149ba4525f5524529
simple,caso11a.txt,Flat-L2,14400,9387,5013,0.0,0.0,0.00013888888620970514,1.0,35590,1.1275768196931242e+19,1.5059770856330234e+19,1.5059770856330234e+19,1.3355871274853652,1.7055461079638796e-12,0a51b0b33542ac5b20a74c3bba11151ae852dcfa21970669f1bfd47d048fe042,9821c20eeac52621d96f92a2f3d5e896f5d0deaa337f2f5b343395e303d759c2
simple,caso11a.txt,Role-Hybrid,14400,9387,5013,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,20900519962763.336,20900519962763.336,20900519962763.336,1.0,2.2702178180994816e-12,ac648cf6bc589c7bd007ac5a4e6d2df58a139b3665bf27674195ee28d03725cc,a7bce4c7509dd42f93f4c750ce95f47b54d6748531c25e3149ba4525f5524529
simple,caso11a.txt,SA-Mat,14400,9387,5013,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,20900519962763.336,20900519962763.336,20900519962763.336,1.0,2.2702178180994816e-12,ac648cf6bc589c7bd007ac5a4e6d2df58a139b3665bf27674195ee28d03725cc,a7bce4c7509dd42f93f4c750ce95f47b54d6748531c25e3149ba4525f5524529
simple,caso11b.txt,Base,14400,9460,4940,0.0,0.0,1.0,1.0,35590,1.3031412015771666e+19,1.3031412015771666e+19,1.3031412015771666e+19,1.0,1.0638800413629552e-08,0e6b98bbfab536c22a5642d454a555a611234bf4354190a7837b9f50caec58d2,147432f5b15a7818eab861e52d218aa2ac80f4c89db96270ac6e1778eddf8a4c
simple,caso11b.txt,Flat-GM,14400,9460,4940,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,54830484920735.51,54830484920735.51,54830484920735.51,1.0,5.349252476396273e-11,61aea1ea6e0c61249ccc92a6cc6bc89c8c4332937662f3352ea62b6a1f1f010e,6449d97c548ed73dbd3f7bfe1894a64dfc0851e8f7d2935037747ed175a6f77e
simple,caso11b.txt,Flat-L2,14400,9460,4940,0.0,0.0,0.00013888888620970514,1.0,35590,1.1275768196931242e+19,1.1275768196931242e+19,1.1275768196931242e+19,1.0,2.9984901847098016e-12,fb2551e78b6053a9ce5fb7379fd6e6c04063f9b177943cca8c1cb4e44161471c,e8bf9f0bfa81788d35998a060346c143bfb569f95940bba607160f49bddaf2d9
simple,caso11b.txt,Role-Hybrid,14400,9460,4940,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,54830484920735.51,54830484920735.51,54830484920735.51,1.0,5.349252476396273e-11,61aea1ea6e0c61249ccc92a6cc6bc89c8c4332937662f3352ea62b6a1f1f010e,6449d97c548ed73dbd3f7bfe1894a64dfc0851e8f7d2935037747ed175a6f77e
simple,caso11b.txt,SA-Mat,14400,9460,4940,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,54830484920735.51,54830484920735.51,54830484920735.51,1.0,5.349252476396273e-11,61aea1ea6e0c61249ccc92a6cc6bc89c8c4332937662f3352ea62b6a1f1f010e,6449d97c548ed73dbd3f7bfe1894a64dfc0851e8f7d2935037747ed175a6f77e
simple,caso11c.txt,Base,14400,9371,5029,0.0,0.0,1.0,1.0,35590,1.5153940521243163e+19,1.506334116790135e+19,1.5153940521243163e+19,1.0060145589435943,3.0907804111246723e-09,ca4eda1656f7c1b7534698cb09651e960809275a441439c5e686d3231d65baa2,1c4ebfb1dbbf0766802895e7601ccd2534251d3d93baada814813c7c3d2e50ff
simple,caso11c.txt,Flat-GM,14400,9371,5029,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,25896135314839.633,25896135314839.633,25896135314839.633,1.0,6.79150883986774e-12,4c3c5d998e7c291caa0b03cce83794784c54253085d884f0af4721fdccb80109,836674b8d6d4e85e38326305951516e08ed7c0709f9475bca957f5abf8bf26b6
simple,caso11c.txt,Flat-L2,14400,9371,5029,0.0,0.0,0.00013888888620970514,1.0,35590,1.515388547707713e+19,1.515388547707713e+19,1.515388547707713e+19,1.0,2.9543310731664284e-12,480cae623e4b77471f6da768bdbe30c5a521a70d0b6e38afa923484a93c8b704,325caff41cc8130f3568c99ee12559b286e40278de4a023be7d8f97f8825215d
simple,caso11c.txt,Role-Hybrid,14400,9371,5029,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,25896135314839.633,25896135314839.633,25896135314839.633,1.0,6.79150883986774e-12,4c3c5d998e7c291caa0b03cce83794784c54253085d884f0af4721fdccb80109,836674b8d6d4e85e38326305951516e08ed7c0709f9475bca957f5abf8bf26b6
simple,caso11c.txt,SA-Mat,14400,9371,5029,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,25896135314839.633,25896135314839.633,25896135314839.633,1.0,6.79150883986774e-12,4c3c5d998e7c291caa0b03cce83794784c54253085d884f0af4721fdccb80109,836674b8d6d4e85e38326305951516e08ed7c0709f9475bca957f5abf8bf26b6
simple,caso11d.txt,Base,14400,8785,5615,0.0,0.0,1.0,1.0,35590,8.342667057121497e+18,8.342667057121497e+18,8.342667057121497e+18,1.0,6.081055652706316e-10,fbfe294bf3f1cc0cedb23ec2a3b57968adda2640216d2b053e83cede0e68d9a8,767bdea09b35159d12440b6a01a36b944b4cb8c38b1859c240ff24df1545afe6
simple,caso11d.txt,Flat-GM,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
simple,caso11d.txt,Flat-L2,14400,8785,5615,0.0,0.0,0.00013888888620970514,1.0,35590,1.4278780123403106e+19,1.4278780123403106e+19,1.4278780123403106e+19,1.0,1.0847649412681993e-13,e17c4b0ea324a491697cddcb2feef435793fab717560e7a0e08c8f9275d48bc3,fcf5a642622b71b25d6352c02501c48d69c868075dfbbb22a2a14a297a09e0a6
simple,caso11d.txt,Role-Hybrid,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
simple,caso11d.txt,SA-Mat,14400,8785,5615,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,813777555254.3423,813777555254.3423,813777555254.3423,1.0,1.8101068941445121e-12,41da7d15390f0f81580f5177de87a54fa396bf90f8d1b2cd520e6a22cf3fd88a,217ca1756f970310b1455e160ef4bd4f122333570dd5e971255c217f4223c514
simple,caso11e.txt,Base,14400,9099,5301,0.0,0.0,1.0,1.0,35590,8.342663706668065e+18,8.342663706668065e+18,8.342663706668065e+18,1.0,6.081055652706316e-10,ceeb26a225d5ebdc0fb1bc9c08201adc841e87599df3e7513f7b14fc2be3be53,1debb0ad9918fe1e6f71431f25a7fda83ed04c89b5d3fe12e71ae750a0b43524
simple,caso11e.txt,Flat-GM,14400,9099,5301,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,6479715126510.524,6479715126510.524,6479715126510.524,1.0,5.056915113413912e-13,8ad93cadb9a2d30d85df9191f35e772a94ff25086dd26994c2cd6511628d2304,15d27a3af58f0454137921fd39dbb709d30b29a1b1c4ec4d18430a71f2393499
simple,caso11e.txt,Flat-L2,14400,9099,5301,0.0,0.0,0.00013888888620970514,1.0,35590,1.1275768196931242e+19,1.1275768196931242e+19,1.1275768196931242e+19,1.0,5.119028426963464e-13,1f732247d751ea30e869fd57b566f2d8c9e4e280dfd2132373a8fc2a586e973c,5282e22a47cbdd4790982656d7d073dec2f971f94c9cfd887bbd8620e2b46102
simple,caso11e.txt,Role-Hybrid,14400,9099,5301,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,6479715126510.524,6479715126510.524,6479715126510.524,1.0,5.056915113413912e-13,8ad93cadb9a2d30d85df9191f35e772a94ff25086dd26994c2cd6511628d2304,15d27a3af58f0454137921fd39dbb709d30b29a1b1c4ec4d18430a71f2393499
simple,caso11e.txt,SA-Mat,14400,9099,5301,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,6479715126510.524,6479715126510.524,6479715126510.524,1.0,5.056915113413912e-13,8ad93cadb9a2d30d85df9191f35e772a94ff25086dd26994c2cd6511628d2304,15d27a3af58f0454137921fd39dbb709d30b29a1b1c4ec4d18430a71f2393499
simple,caso11f.txt,Base,14400,8796,5604,0.0,0.0,1.0,1.0,35590,8.342667057121488e+18,8.342667057121488e+18,8.342667057121488e+18,1.0,6.081055652706316e-10,e2ea53587a2a0521d597d85ae38e331ed2174f61a42bd7dc8315c66ec695023f,8f6a8d7bb4c3fb68979f8be592a412925b4ff830d21f2232fa2e8f3e60c92fa3
simple,caso11f.txt,Flat-GM,14400,8796,5604,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,960749975944.9114,960749975944.9114,960749975944.9114,1.0,7.079352596353627e-13,482e52605dac62ef9215115223b6f11906b728ceb68205405c3e2bf350081781,85dbb663c5cfe0cd3c72a13f3ae9437027a7c8c92b6d9315949af53ce739dc79
simple,caso11f.txt,Flat-L2,14400,8796,5604,0.0,0.0,0.00013888888620970514,1.0,35590,1.1454467561043806e+19,1.1454467561043806e+19,1.1454467561043806e+19,1.0,6.449434249490323e-13,2fd7cd76053d573262ee4295f16e6c8a9551a50e80e9639d0b9c200ac2d2c04f,0dbba030dbdfa6339cd11653d45ae101ee35d5bd1f5b3d2fd50e05aaf4415f1f
simple,caso11f.txt,Role-Hybrid,14400,8796,5604,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,960749975944.9114,960749975944.9114,960749975944.9114,1.0,7.079352596353627e-13,482e52605dac62ef9215115223b6f11906b728ceb68205405c3e2bf350081781,85dbb663c5cfe0cd3c72a13f3ae9437027a7c8c92b6d9315949af53ce739dc79
simple,caso11f.txt,SA-Mat,14400,8796,5604,0.0,0.0,2.4488076829376818e-05,25.553411956680943,35590,960749975944.9114,960749975944.9114,960749975944.9114,1.0,7.079352596353627e-13,482e52605dac62ef9215115223b6f11906b728ceb68205405c3e2bf350081781,85dbb663c5cfe0cd3c72a13f3ae9437027a7c8c92b6d9315949af53ce739dc79
simple,caso12a.txt,Base,14400,9223,5177,0.0,0.0,1.0,1.0,35590,2.045006093822639e+18,2.045006093822639e+18,2.045006093822639e+18,1.0,1.4265174753623832e-11,2a0ac2a64809a5f413768bbacd7b280f1fa21c584a8fdd1573c539737fb59d31,b2f3301eedd18043a8b4d6e9cd7063c11cd9a0e3b8403ef6648fac3d28052eb4
simple,caso12a.txt,Flat-GM,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
simple,caso12a.txt,Flat-L2,14400,9223,5177,0.0,0.0,1.7342207134117154e-09,1.0,35590,2.0350827736175124e+16,2.0350827736175124e+16,2.0350827736175124e+16,1.0,2.838887037252282e-13,61b804dbdc51456db1ba2f0803df242f4dace70239c7876991bb963d934703f1,bad0aea6d3e9f4e2606aba4c195368be95eb7f3f72608dd0afd5239a459977c8
simple,caso12a.txt,Role-Hybrid,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
simple,caso12a.txt,SA-Mat,14400,9223,5177,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,38104157023818.54,38104157023818.54,38104157023818.54,1.0,4.111141042438972e-12,97f455e8f3d448eb1419b6130ae5069aee7f4276621125eb1b7a7167fdbe2be8,00cfd227cff489a78a4f83a9864e179a436071849e7c29a23cfad3d928d54940
simple,caso12b.txt,Base,14400,9219,5181,0.0,0.0,1.0,1.0,35590,1.6194261207610702e+19,1.6194261207610702e+19,1.6194261207610702e+19,1.0,2.0913084470278077e-10,6e7caf96b329dadabd177cdece9efdb8ebd2cb59b11f2597fd36ea875e14797e,c0232d7f32d5b57327063e2d9961b4935535ff213b251d001487bbfea30f1e15
simple,caso12b.txt,Flat-GM,14400,9219,5181,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,139512670162476.25,139512670162476.25,139512670162476.25,1.0,2.3988506772667996e-12,8369d238c3c28c84a1c60a30b5adfd09fa2cb8e7c860df0858268e1ee3418130,70ea7881b8e32a1a0cba082f8de2c4d118e85ee4c92afc0e7ea4f2cd7545530c
simple,caso12b.txt,Flat-L2,14400,9219,5181,0.0,0.0,1.7342207134117154e-09,1.0,35590,4.891981734090301e+16,4.891981734090301e+16,4.891981734090301e+16,1.0,1.855249802629512e-13,b5bade7a8293f73319a40d5e6a67383af95648fe7b76be69b1ccdeb034491a08,67dec83f91a3c9074855364924f7f00a2dbcca9244d25c4889066c02d8572938
simple,caso12b.txt,Role-Hybrid,14400,9219,5181,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,139512670162476.25,139512670162476.25,139512670162476.25,1.0,2.3988506772667996e-12,8369d238c3c28c84a1c60a30b5adfd09fa2cb8e7c860df0858268e1ee3418130,70ea7881b8e32a1a0cba082f8de2c4d118e85ee4c92afc0e7ea4f2cd7545530c
simple,caso12b.txt,SA-Mat,14400,9219,5181,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,139512670162476.25,139512670162476.25,139512670162476.25,1.0,2.3988506772667996e-12,8369d238c3c28c84a1c60a30b5adfd09fa2cb8e7c860df0858268e1ee3418130,70ea7881b8e32a1a0cba082f8de2c4d118e85ee4c92afc0e7ea4f2cd7545530c
simple,caso12c.txt,Base,14400,9202,5198,0.0,0.0,1.0,1.0,35590,1.8719164696926216e+18,1.8719164696926216e+18,1.8719164696926216e+18,1.0,1.0814675726503557e-10,3f9f5e1e02c15128dc81549bb9c457600283d491ffe23ca23be229f62b2daacc,f580cff259422342c8b2e2bc63f927e2fc3dbd820e330dc911f0ff1d74115350
simple,caso12c.txt,Flat-GM,14400,9202,5198,1.2079619612623426e-16,0.0,4.164397571572286e-05,25.191117398382982,35590,26347230796720.758,26347230796720.758,26347230796720.758,1.0,4.782771491800777e-12,0b67854f04e160cb1b10ee776b14f9b7b0f4358e2505bdd0c20b644c6e64c15d,3507f17423ec3c2aed7837d851345805529ede53a7953f4d05223a99aea82ba9
simple,caso12c.txt,Flat-L2,14400,9202,5198,0.0,0.0,1.7342207134117154e-09,1.0,35590,1.841051507281633e+16,1.841051507281633e+16,1.841051507281633e+16,1.0,4.1410874231189084e-13,2dd0f2849ba89060fe35c1d11b2180e9469e3fa6b5f4c55eabd355a694493d11,5e4f7d0d51a7cf84e2e5e4fc7480e37b9f81b4a1cfd393373fd1c22289f406c2
